danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id;cluster
0.372;0.961;-6.765;0.0931;1.52e-05;0.0548;0.0916;0.159;115.336;198227;9;0;1erRDf98WX0VllciGPYO1H;29
0.437;0.94;-5.467;0.0895;0.00616;0.0055;0.0898;0.426;95.171;287667;10;1;2rKz4ihTRHCD0RpNaO1ANJ;61
0.534;0.982;-3.586;0.0953;0.00098;0.848;0.294;0.386;100.04;251787;1;1;1AdZd2g7jZvCQDBD8lRj3T;27
0.496;0.954;-3.134;0.0597;1.99e-05;0.147;0.638;0.378;105.009;297093;4;0;6OzqddptxYetfz9ZbUWRJq;62
0.509;0.988;-3.535;0.0988;1.06e-05;0.0419;0.0515;0.393;95.1;176347;1;1;3FzPWVOfYBi646pFcei6f3;29
0.189;0.95;-9.648;0.0954;0.00371;0.000779;0.0543;0.124;155.558;375400;11;1;0FCvb6CiwfxdRqZOtgj5yt;11
0.458;0.984;-4.294;0.15;6.44e-06;0.515;0.0678;0.381;155.055;273227;11;1;4pwKVmEsLZAIFW05f88ZT4;67
0.526;0.995;-5.399;0.168;6.94e-05;0.0388;0.237;0.233;94.99;263107;2;1;6XIS5CB6zJ1BJZPQfq8zUx;29
0.469;0.995;-3.894;0.122;4.22e-05;0.577;0.263;0.298;155.019;166929;11;0;5epOdgJW9Y2bu61k4dumrY;75
0.31;0.991;-3.769;0.316;0.000132;0.085;0.0969;0.0395;140.071;298533;5;0;3U9gogDStAfWxSm91PJuxb;4
0.557;0.981;-4.542;0.084;1.87e-05;0.0177;0.237;0.26;120.03;251387;7;1;0ZF2dT09YSGvI3i6IihbqX;59
0.571;0.974;-4.548;0.0896;0.000231;0.0;0.5;0.244;92.523;172493;5;0;6XV2s0jov1VZqfOPySIIiA;80
0.598;0.954;-4.86;0.0801;0.00951;2.86e-05;0.127;0.235;100.98;311987;2;1;1UwwbPgKGOoSbqqHm9Xxzn;69
0.515;0.942;-8.789;0.0385;0.000342;0.227;0.0945;0.481;92.52;195880;9;1;6WDMOh0LJY9EHO4aIE7dPh;61
0.252;0.994;-3.66;0.227;0.000888;0.0156;0.168;0.0767;101.02;215693;8;1;7kPZ2v5kmx0PTI5zV6mvDz;29
0.476;0.984;-4.457;0.088;1.4e-05;0.00861;0.363;0.351;93.992;203000;2;1;19ZMUBNaw5HopQ5ljdZj8T;80
0.383;0.792;-7.34;0.182;7.22e-05;0.15;0.054;0.421;173.655;585507;4;0;3LvLKGQVtbeWAxQv6yfSuZ;11
0.151;0.938;-8.904;0.175;7.78e-06;0.0698;0.317;0.135;90.215;401507;0;1;5ypQLwjGgiU4qHLzNChuKA;80
0.168;0.979;-3.963;0.184;8.44e-06;0.204;0.0644;0.153;169.925;257695;9;0;430VZGvjBfWzjVf0vZkbb8;11
0.27;0.996;-4.423;0.153;2.51e-05;0.737;0.191;0.117;113.082;199936;6;1;10JbxMr5YV6nEM1YtorHES;8
0.364;0.962;-5.239;0.0499;7.42e-06;0.157;0.611;0.256;103.589;295560;2;1;2WQXTG8wjeMf9lkSJTmG0L;62
0.251;0.803;-12.197;0.0423;0.0131;5.29e-05;0.163;0.544;100.454;403400;9;0;0pwF4WOZdvnXpSwBZXp1iA;61
0.606;0.919;-3.764;0.072;0.00102;2.62e-06;0.126;0.163;112.572;130361;9;1;00GzsapyY89UOf1rNHcXj5;37
0.436;0.94;-6.319;0.0631;0.000267;3.7e-06;0.161;0.434;192.273;202533;9;1;0hyFPXxmWqc4xTuHA1hEd9;68
0.29;0.99;-4.903;0.0661;6.24e-05;0.329;0.207;0.342;169.947;301747;11;0;6zLVHcqDlaWaUK4NltfhFQ;11
0.209;0.96;-4.411;0.0911;3.13e-05;0.0923;0.415;0.418;200.064;517904;2;1;6acycPC9JmAQhHFgJqwjEA;46
0.272;0.747;-4.86;0.0401;0.000393;4.03e-05;0.16;0.255;202.777;262133;5;0;6olS0TmHmsGr0hXtcBsiVM;11
0.423;0.961;-10.055;0.0551;1.55e-05;0.108;0.0801;0.201;94.059;212493;1;1;15MwrEdteIbx0VZSJsXtia;29
0.384;0.991;-4.13;0.109;0.000195;0.0183;0.409;0.326;96.281;279213;2;1;24SYnAhgA1kEVSxaaTbXwy;80
0.238;0.97;-8.188;0.055;2.98e-05;0.888;0.185;0.458;150.653;264960;11;1;3IGUqwIXQBP41RqHOjcJPN;67
0.275;0.997;-5.216;0.0772;0.000164;0.0711;0.0737;0.0838;160.914;309253;4;1;3orEDNYiGeafDlFNSAZ2Lw;11
0.381;0.972;-4.543;0.135;0.000317;0.00353;0.204;0.291;192.134;257200;2;1;0X3K3claSyeXDyJO6tpRrq;11
0.453;0.976;-4.32;0.135;1.57e-05;0.136;0.0908;0.327;144.113;277000;7;1;09AcdBhPSOSd9h0Mm3BKdt;37
0.257;0.975;-6.128;0.175;6.07e-05;0.1;0.222;0.276;149.312;396987;9;1;2O7UGwJPVlix15Wn4sa5vw;11
0.158;0.937;-4.815;0.0878;1.75e-05;0.269;0.755;0.294;79.903;504842;7;1;0p0BgOyVaZqDIWcqvi6ZBW;62
0.502;0.864;-7.704;0.0475;3.78e-06;0.864;0.28;0.519;104.036;307520;2;1;36SKiYsvB6jjmssv2YNocW;27
0.527;0.983;-4.31;0.11;0.000153;0.158;0.275;0.449;94.995;266347;1;1;6SHNRR0BXlHLlah8B4PRFk;80
0.235;0.998;-6.037;0.143;1.69e-05;0.763;0.0774;0.153;93.453;261096;3;1;75YHmO4ktWW3PCpcdXUeJG;8
0.476;0.943;-6.1;0.103;3.17e-06;0.725;0.907;0.447;100.097;281728;2;1;2iN2Xn3SfVd7vrIZ0TP3As;32
0.423;0.982;-4.947;0.157;0.000117;2.36e-05;0.167;0.406;145.658;287275;6;0;5FSWDz91pGJWHu4F0TWJZS;11
0.537;0.991;-5.137;0.0975;0.000704;0.00108;0.0867;0.473;107.467;181187;6;0;2gjsFjDTVacpoZPfGYaddw;61
0.207;0.99;-4.939;0.103;8.57e-05;0.679;0.178;0.209;93.144;366733;7;1;4GQgQvZ00znkKCALpKhQSf;8
0.544;0.979;-5.201;0.0642;3.36e-05;0.771;0.106;0.435;144.985;322680;5;0;4Hwmu7Q4Scv2ZqC38EXrj4;67
0.5;0.996;-5.071;0.101;4.64e-05;0.00257;0.206;0.101;105.151;242027;4;1;5BDJCcdKcSbUm0Xipo57MQ;29
0.312;0.991;-4.821;0.0822;1.71e-05;0.405;0.309;0.374;170.093;249159;2;0;1NMJOg7jOnXkXlKUKSETtZ;75
0.409;0.987;-5.505;0.08;3.65e-06;0.639;0.8;0.311;108.448;228688;10;1;66DYinBSnJ7zSI8uL4ZGjb;32
0.561;0.988;-5.814;0.0865;0.000243;0.000142;0.0707;0.119;100.017;243617;4;1;3w2TcL6M1UqQKdgu3JjoUw;29
0.316;0.988;-3.335;0.184;2.42e-05;0.153;0.218;0.135;105.13;310181;10;0;2C2Hi5imLSNAk9wI5itFHx;29
0.386;0.969;-2.955;0.141;4.6e-06;0.574;0.0867;0.16;97.289;302841;1;1;5fopcFWgDjqmqWQK83QUlQ;8
0.501;0.988;-6.113;0.0543;4.21e-05;0.00235;0.372;0.372;99.996;360133;6;1;3Ls683lPVFSSttiF9Mr4oS;80
0.373;0.981;-5.013;0.0869;0.000217;0.0;0.136;0.58;85.323;151080;0;1;0NAF4ywlrLdqUZMJRT23od;61
0.475;0.958;-3.825;0.111;2.38e-05;0.00748;0.0372;0.247;118.231;156702;2;1;21zfxfNLaNqQuGX0MSwvh7;29
0.449;0.94;-4.665;0.0988;0.00181;0.0912;0.312;0.263;193.964;203536;10;0;2qmmCV69mhzoSCaYpKWXHQ;46
0.228;0.949;-3.386;0.129;1.45e-05;1.69e-05;0.256;0.373;156.474;86110;4;0;4xfAAFNESaQwJeJlbimxNd;11
0.366;0.991;-5.591;0.208;2.43e-05;0.427;0.363;0.0793;104.953;194101;4;1;5VwwTHDa25f8oC9kkBdObh;80
0.24;0.979;-5.266;0.123;2.87e-06;0.262;0.193;0.501;162.235;261893;6;0;1Oay3rIcbdDQn7B7oNWRuk;11
0.377;0.977;-5.501;0.0788;9.89e-06;0.763;0.599;0.246;147.043;241159;5;0;1bOxv1BcxwZVHCxc6MnYUC;32
0.405;0.96;-3.916;0.074;0.0001;0.0576;0.182;0.417;174.952;269467;2;1;1Ap9wotYS99H8R17VONySZ;68
0.374;0.991;-3.542;0.0759;2.12e-05;0.671;0.0405;0.623;176.032;177207;11;1;0ZHJ7Li6mK3Y8K1iI3F9UN;17
0.255;0.953;-4.419;0.192;0.00026;0.00118;0.0649;0.299;189.81;398253;9;1;4WyO8RoNmV8n67eJixCGI6;11
0.241;0.991;-4.731;0.176;3.76e-05;0.432;0.259;0.225;105.785;173187;1;1;22i0SAC2wv9bbgNQdublCr;29
0.228;0.995;-5.221;0.184;0.00107;0.0442;0.367;0.0602;102.293;303547;2;1;6YLX4QuBZiFoIC73sLjH7W;80
0.391;0.982;-8.705;0.0676;0.000191;0.00624;0.152;0.303;120.019;246553;1;1;1Js0lYwHvSkf7Ugt9ztlWX;29
0.519;0.974;-6.655;0.0894;1.26e-05;0.047;0.299;0.296;105.006;236893;10;0;2tIlJpAdUtT81YYiqCIpH4;80
0.269;0.995;-5.043;0.0747;1.04e-06;0.467;0.335;0.154;111.042;270484;1;1;7qbYKFvJBRxzd0thQo15mS;47
0.418;0.995;-2.974;0.0804;1.4e-05;0.0005;0.132;0.243;130.493;205680;11;0;0QfZ8OHFnFzLe66iFBww2U;37
0.39;0.977;-3.83;0.108;6.39e-05;0.0159;0.112;0.486;179.988;304893;1;1;61RhiaaFnJY21PJAkwb1QL;68
0.21;0.961;-2.554;0.0938;7.09e-05;0.000263;0.241;0.21;172.408;147547;9;1;0etLulfmYxPOTyznvesnt6;11
0.258;0.982;-4.785;0.191;4.7e-05;0.156;0.207;0.352;95.039;333173;6;0;4eQGDy5Mu2CNnzPZKO6pYh;29
0.447;0.982;-3.82;0.077;6.9e-06;0.0198;0.0517;0.383;94.941;187895;7;1;3u4djE2yAEkKMWJEUOOJyT;29
0.42;0.978;-5.684;0.0762;5.47e-05;0.000672;0.166;0.336;75.001;285400;6;1;3P1kbMIKy5qZIvTPcDCBcY;29
0.236;0.999;-5.188;0.115;3.58e-05;0.118;0.355;0.159;94.78;193453;8;1;1Aa6LobMaLKCRi2B1eJEeb;80
0.513;0.616;-5.913;0.0283;0.000132;0.000114;0.119;0.0991;102.837;285469;1;1;1NpgeO9jKOxu8usGki81Wn;69
0.445;0.869;-3.012;0.0403;0.233;0.000783;0.358;0.452;155.015;209032;2;1;1vXhMbqeQdSpsdVNf8mP8n;46
0.418;0.865;-6.068;0.148;0.000647;0.000125;0.441;0.253;150.027;182168;2;1;7kUBocchlTtTZVNplR9ZJI;59
0.532;0.952;-2.738;0.0425;0.0618;0.00197;0.789;0.354;148.059;177568;5;0;1E0kiT3MnEUKMG7jjbWEm7;62
0.427;0.951;-1.626;0.368;0.00338;0.00431;0.124;0.207;160.027;235500;5;0;2MI3pBdP5NBQUUH791wWWk;4
0.488;0.993;-2.323;0.555;0.0062;0.00443;0.835;0.162;74.992;205604;7;1;175Y7EheWzKVU87YhG5PuM;77
0.631;0.858;-4.895;0.178;0.00793;0.000988;0.501;0.337;160.046;186410;2;1;0vBOyqICis94fkSwJbfUeF;79
0.594;0.928;-3.962;0.25;0.0166;0.000617;0.582;0.493;159.912;176200;11;0;43Bu2RvrKaEkQL36OLrDzA;0
0.39;0.807;-2.875;0.0429;0.0935;0.000311;0.234;0.181;150.181;187000;6;1;3VwxvFdVh7i0NdroGxP3oz;59
0.512;0.937;-5.951;0.31;0.00286;0.371;0.949;0.224;150.0;159946;11;0;0MwEcodV2ILJPeUWf72761;0
0.509;0.917;-2.372;0.0904;0.0407;0.0;0.484;0.483;159.911;138750;0;1;7nUXc7HC11XCw4zFWHlP3o;46
0.492;0.95;-4.253;0.2;0.00107;4.08e-05;0.109;0.4;160.044;230738;11;0;6UjTx1wIv9GuxMwyl1D6Q0;11
0.263;0.99;-2.856;0.6;0.00847;0.0213;0.458;0.109;159.61;199500;7;1;1EUKFavDiIvi2J6Cd35Tmd;76
0.572;0.971;-3.199;0.234;0.0904;0.000148;0.127;0.327;150.034;241600;10;0;4wzaWnCQHXAXPNXv32q8Oe;4
0.321;0.798;-2.813;0.107;0.189;4.17e-06;0.199;0.421;150.197;210400;7;0;186VP99dYJ4ism7IXIQaKd;11
0.271;0.778;-7.697;0.0675;0.0107;0.0;0.213;0.219;154.763;224668;4;0;7hiSvqxUrIB4ZAH4hi0awM;11
0.444;0.889;-3.693;0.0408;0.0141;0.063;0.317;0.302;149.966;175200;6;1;4SAFKjiJDAHCZnjYswyICX;59
0.565;0.745;-3.674;0.0903;0.152;4.9e-05;0.146;0.403;149.881;178400;1;0;42SXIBHkSp74NfGVkpVx2T;37
0.472;0.919;-2.957;0.04;0.0932;0.000475;0.396;0.683;165.051;157570;2;0;0lKFwVERbOAEjst5CfH7tb;46
0.686;0.962;-3.742;0.174;0.0791;3.2e-05;0.183;0.593;151.995;232157;1;1;2sbUzaHihePu45j9MslHN5;19
0.544;0.914;-2.341;0.287;0.00821;0.00224;0.688;0.351;155.045;212129;2;1;6QCs2VEwYeSrhutMPGw5Vs;0
0.558;0.874;-1.22;0.156;0.622;0.0;0.634;0.634;155.013;164907;10;0;34odIf6vVFGeJyJHzlHCEw;78
0.644;0.943;-2.176;0.067;0.00805;0.0933;0.143;0.478;149.951;152000;1;0;00NbtCjGk8CqdB8ukjxCT4;37
0.456;0.936;0.36;0.053;0.0679;0.0;0.331;0.548;159.848;127312;11;0;1Yoxdq3J7CxsaLPAynnZde;46
0.529;0.995;-1.384;0.0863;0.00106;0.00253;0.418;0.304;150.025;229392;4;0;0I6hYlzNAm42GkgnXTmVcD;59
0.357;0.883;-6.155;0.139;0.000461;0.00801;0.251;0.169;150.17;310777;7;1;7DpG8lVap8vg8mCGuX61i9;11
0.54;0.858;-4.258;0.166;0.021;0.000298;0.208;0.726;92.621;112378;8;1;0iXBKHF9z0BBfa73WDmF8m;16
0.206;0.925;-3.842;0.0564;0.0852;8.8e-05;0.941;0.286;155.076;233806;9;0;1wZWfjskBLLhh2GhzSa5tE;62
0.481;0.977;-2.131;0.401;0.000892;1.99e-06;0.366;0.334;154.964;198135;0;1;32bJZohXwPdVBjwfkDAAE2;41
0.386;0.959;-0.163;0.0965;0.0594;0.0;0.505;0.263;159.899;138750;9;1;6NPa1pEvBzztplwVijzTP9;59
0.428;0.918;-2.632;0.0637;0.00697;0.00011;0.0713;0.113;159.907;175303;10;0;571VWSyuIpAB7HqrbbfGBO;37
0.444;0.993;-0.882;0.122;0.0186;0.0388;0.376;0.0921;99.994;248400;0;1;1OXOJ3SksKvgLRkBGBz5eK;80
0.41;0.944;-2.279;0.0492;0.00447;0.00406;0.139;0.693;184.624;161543;5;0;56E1lK3BuRvNRPBnyRJQvc;68
0.348;0.934;-4.278;0.238;0.0103;7.44e-05;0.0691;0.252;150.185;350077;10;0;1AL97In5wDss9kvY8wRHH4;4
0.47;0.797;-4.426;0.0333;0.0415;0.0176;0.0543;0.115;150.026;233744;4;0;2X1ScuQBFnStH31q03HB9d;37
0.315;0.881;-1.255;0.0897;0.0729;0.0;0.415;0.283;81.907;188251;3;0;7bryKFBzMFzFIStyYSiDKN;80
0.557;0.864;-4.574;0.0702;0.0151;0.0084;0.878;0.464;160.04;217500;11;0;4qfD7xjF4ZhteeAc6B7TjA;62
0.455;0.84;-3.333;0.0529;0.0141;1.03e-06;0.167;0.136;150.011;177200;6;0;31z8RHLZ1U3QsmSr55huQ5;37
0.53;0.998;-3.427;0.0762;1.93e-05;0.852;0.335;0.209;149.941;161600;11;1;7HnVPQsFFBeoBxTab3eSo6;47
0.563;0.873;-2.973;0.0413;0.0449;0.0852;0.0898;0.403;149.975;169839;11;0;6AQpd05OyowTvtO7I3BdBU;37
0.437;0.876;-4.516;0.212;0.00688;0.000729;0.865;0.295;155.089;181935;3;1;1y9oXSGPRGmenJDEU8hhlq;62
0.319;0.865;-2.526;0.0415;0.132;0.0;0.135;0.0832;155.133;192015;2;0;0BAsf69u0gltlMFYMADpAn;11
0.561;0.741;-5.146;0.137;0.0382;0.234;0.224;0.384;149.99;129600;6;1;4CYTfh7ET2QCbW16dWf5m6;37
0.496;0.98;-3.434;0.0474;0.000291;0.318;0.353;0.391;150.008;158159;11;0;5BeV0OiC4VQ3TG7ZlNHHsz;59
0.319;0.861;-4.11;0.0544;0.0368;7.48e-05;0.252;0.202;149.652;194921;5;1;3fdK0eZWK2iNOdigAxvDGr;59
0.535;0.877;-2.181;0.0465;0.033;0.000167;0.144;0.115;150.022;241600;3;0;5DWoPJxISs9VMRCJBzujB6;37
0.294;0.707;-5.418;0.0389;0.0408;0.106;0.0705;0.0395;149.94;189679;2;1;05EG9LwFCVjkoYEWzsrHHO;11
0.588;0.859;-1.662;0.142;0.176;0.0;0.333;0.263;150.085;173200;11;1;4zifgSriN5LUBrHquq0Owo;59
0.297;0.935;-2.188;0.0754;0.0251;1.09e-05;0.157;0.147;112.57;316800;11;0;4WCjWUQGf66gxE6Re95Brp;29
0.405;0.778;-5.019;0.0788;0.4;0.0;0.197;0.532;169.787;117176;7;0;0ewQoUODF5WD6suLW5R6mL;68
0.522;0.916;-4.559;0.047;0.0186;0.0;0.177;0.453;150.04;218557;10;0;7xS4GfLMI50sY9w1H4kENH;68
0.515;0.94;-2.452;0.0478;0.0044;1.06e-05;0.23;0.284;150.051;236800;9;0;3QeEf7TMugwZkmn0hPmXio;37
0.486;0.956;-2.381;0.0651;0.0242;7.44e-06;0.193;0.383;160.002;151125;9;0;5YQoeliHU9Iz2La6pgsL9X;37
0.348;0.82;-4.766;0.0537;0.0197;0.0;0.275;0.399;150.188;155600;8;0;24ay2SRIgkbkKA3tCcylaq;59
0.62;0.958;-1.951;0.0581;0.0791;0.000112;0.208;0.451;150.026;183638;7;0;5HiEqsOo0c9q1Ae9wODL6s;37
0.534;0.929;-2.032;0.0825;0.00696;9.2e-06;0.103;0.114;154.864;262550;5;0;018JcpYiNsyaWw77BQvGL6;37
0.635;0.933;-4.264;0.221;0.00678;0.0236;0.343;0.151;150.06;267200;0;1;3tvFbMS6E3mk6KY3hJn3Ht;79
0.404;0.986;-1.415;0.204;0.000586;0.000778;0.14;0.188;154.987;182710;7;0;4yuqtzwV5flMo1HkXOMSu1;11
0.345;0.954;-1.337;0.183;0.0137;0.0;0.11;0.245;77.411;198271;10;0;2dwPGG66JNEAZVMTLlcmtF;29
0.254;0.877;-5.009;0.152;0.0874;0.00829;0.117;0.531;75.048;194825;9;0;1rSENjsUV5v8OiRrjxTyhX;29
0.51;0.788;-4.237;0.0288;0.00828;1.52e-06;0.349;0.194;149.935;201692;1;0;4jAaDPGPe4nqIRA1MFppuf;59
0.483;0.683;-6.903;0.0364;0.0105;0.000149;0.106;0.12;149.841;238421;2;0;5PSR3ul57ZNTQi4Al6xtUz;37
0.613;0.982;-4.376;0.142;0.00414;0.275;0.122;0.283;155.045;200131;7;1;6kZGXEU0mBb3KZog583f21;37
0.414;0.922;-4.985;0.0565;0.0023;0.327;0.463;0.261;155.045;148645;2;0;2wKMG0nUoMoc8YVVUkmJFo;59
0.478;0.878;-3.431;0.0403;0.0431;1.93e-05;0.0719;0.289;149.671;222400;1;0;3uJnYKR844kT7MLpm0cquz;37
0.456;0.907;-1.956;0.0424;0.00333;0.0;0.382;0.348;165.067;144727;2;1;75VLG3EZ8ck7oKmSmu4c5C;46
0.562;0.983;-4.373;0.135;0.026;0.0103;0.365;0.343;149.93;266669;6;0;2IgHbzBK1emrNvUOrdU31y;59
0.329;0.968;-2.636;0.345;0.125;0.0;0.169;0.146;155.03;260983;5;0;4Y5GxHtK8uZ5k6kaOzfw94;4
0.575;0.979;-1.561;0.396;0.0321;0.0;0.34;0.366;155.032;295647;8;0;7rKS9FoVpE1mLrbxCnlokX;41
0.578;0.975;-3.545;0.0833;0.0766;0.889;0.446;0.34;160.023;151500;2;1;76K2GPOdbmj2bGCnFYj2xe;75
0.276;0.942;-5.882;0.172;0.00351;0.0511;0.454;0.0509;149.982;236000;11;0;5DOL2R736GPvEL6yE05n4R;59
0.312;0.813;-6.481;0.0395;0.0609;0.0124;0.4;0.202;150.095;212804;3;1;3KQVhTF2eqfU1jR1b74Xcw;59
0.539;0.954;-2.73;0.0558;0.0235;1.07e-06;0.224;0.601;150.005;156000;6;1;7KxiqXmrEikGonyuxz50Qk;5
0.584;0.991;-5.074;0.105;0.149;0.000263;0.398;0.753;154.992;191413;8;0;0po4jcwAuIotGWCpGmRMKd;5
0.515;0.72;-3.595;0.0306;0.0124;1.21e-05;0.323;0.464;159.871;148875;4;0;4yguwynRa6IjQsOtxhi1tR;46
0.53;0.866;-4.001;0.035;0.00909;0.00142;0.352;0.377;150.043;182079;0;1;5ZHdiROs72t0QpMHggDSNW;59
0.368;0.842;-3.998;0.0707;0.0509;8.63e-05;0.483;0.0874;75.616;292553;9;0;2CvRrjlar3js1H7KpUj4OP;80
0.56;0.999;-2.247;0.129;0.0109;0.489;0.0354;0.216;159.982;196885;1;1;2VFTLSNaAm18ac2xYr5EQv;34
0.436;0.869;-2.473;0.0615;0.0542;0.0;0.0979;0.0383;155.051;289549;4;0;1TwbzKMxFBExaDEUWqQ832;37
0.534;0.984;-1.913;0.312;0.00591;0.000378;0.38;0.401;149.956;190412;0;0;4e6da6QnKMLr1t4WD8dhu7;79
0.403;0.842;-5.711;0.0699;0.297;0.413;0.0955;0.046;74.815;233600;11;0;1goihZJ4pY7D8fIXlNdMBD;8
0.484;0.955;-2.939;0.0452;0.00513;0.884;0.091;0.261;149.991;224000;6;0;7dRuNBMc0ha8KjCsYuSEUC;67
0.435;0.543;-9.133;0.0489;0.0708;5.69e-05;0.27;0.205;154.136;181157;11;0;3BrjDL7NEUuvwGOhG10O0e;6
0.347;0.804;-4.798;0.103;0.000216;0.368;0.0736;0.132;150.018;235588;5;0;24ziSHYA1GWg5hrNbpLg4E;11
0.526;0.981;0.691;0.112;0.0995;0.000304;0.396;0.872;165.012;134909;1;1;2cMwo7ZajYAd0NxNire01U;46
0.57;0.911;-4.802;0.114;0.000493;0.0301;0.157;0.0422;149.85;152400;11;0;5BnJSTi2yFUJy6j0qUgm3B;37
0.559;0.922;-1.406;0.242;0.0646;0.0;0.383;0.405;90.036;136500;11;0;4uqKujervoGSlzcNO1201D;13
0.478;0.957;-2.994;0.0451;0.0148;0.000351;0.309;0.278;149.992;192000;0;0;10WobHNbDyqUBpSc2tfw8m;59
0.572;0.874;-5.288;0.129;0.0329;0.0;0.743;0.372;149.868;165425;7;0;653g5viJCNi5kjuuRXWt31;62
0.353;0.915;-2.691;0.145;0.225;7.61e-05;0.116;0.371;154.859;182903;8;1;6dxJs7E10HvvRypGRgcOSU;11
0.572;0.974;-1.556;0.103;0.052;0.0;0.311;0.266;95.01;215684;8;1;3ob2q5w8uZQksLz4WYGmi0;80
0.485;0.968;-0.567;0.0434;0.147;0.0;0.342;0.203;101.999;158529;6;0;0tIZSEcik0VWFuI4bVAPX8;80
0.44;0.88;-5.748;0.0911;0.00461;3.23e-05;0.0638;0.297;149.747;206516;0;1;3UjxmoAp5oSdz3aAh4zcgd;37
0.522;0.715;-6.173;0.0305;0.0235;6.71e-05;0.285;0.225;145.005;169022;0;1;0krCsEg1HD0tAqXavlHL3V;59
0.147;0.883;-5.242;0.181;0.0762;0.000748;0.338;0.233;179.908;207218;0;1;6xW8JLQGyCIDUvQU6KplAQ;11
0.268;0.864;-4.442;0.0901;0.0153;0.0;0.132;0.279;149.989;252545;10;0;2vqtDT3x19wSzE2otDBkDU;11
0.439;0.956;-1.346;0.175;0.0133;0.0;0.0791;0.159;155.093;181418;0;0;1E98GLyca4lWhGg0UJjIWE;11
0.303;0.88;-2.922;0.057;0.0569;0.0;0.119;0.0794;100.257;240574;1;0;7xW5cpMkXriC3T2xaUVNBP;29
0.152;0.932;-2.935;0.157;0.0938;0.0;0.0967;0.318;199.713;239813;11;0;4oXfq53zABX3oq2fQ7zDzj;11
0.444;0.967;-1.267;0.0738;0.00953;0.000109;0.344;0.427;174.967;125486;4;0;33GIBMTxETeGmoS8OQVwCN;46
0.555;0.954;-1.064;0.0849;0.000597;0.276;0.0292;0.4;169.956;197647;5;1;2tld2PLZXQvA7Toq38txGT;68
0.572;0.967;-2.622;0.177;0.0497;0.0452;0.212;0.44;148.067;199385;2;1;2ZBh49J4eDg8Q7mS1O9liq;79
0.458;0.809;-3.559;0.0546;0.000714;0.0;0.11;0.0935;155.045;202948;8;0;64ku5BW8EdFW7ygyMOC77k;37
0.465;0.841;-3.694;0.0487;0.107;0.0;0.109;0.0925;154.949;244645;6;1;1QG7BnEXD7KQyl2icg6ePx;37
0.509;0.961;-2.622;0.119;0.0415;0.0;0.378;0.366;160.012;153656;1;0;2ATeC2MiGBOe7SYOaaEc2T;59
0.572;0.928;-3.55;0.05;0.000377;0.0;0.214;0.236;154.938;205935;5;1;147kWn3dhK3UBHeH11cmri;37
0.433;0.831;-2.666;0.0813;0.0172;0.0;0.147;0.0915;154.968;278710;0;1;7s6W3XOlRtCoT1bKV0a7ZK;37
0.507;0.952;-2.003;0.0743;0.0297;0.000274;0.351;0.0446;154.917;211962;0;0;2GVhChi8rNLrfcfHjzFVQq;59
0.627;0.915;-3.224;0.321;0.00251;0.000608;0.114;0.525;150.017;118800;10;0;7Bl79YFqz2aDA6D2KxSIBC;4
0.5;0.994;-0.592;0.396;0.0128;2.1e-05;0.394;0.246;154.999;234585;4;0;6utKoO8KYpFWBnnu4ymJrS;41
0.549;0.921;-1.185;0.0636;0.00734;7.37e-05;0.184;0.261;149.955;195200;0;0;52173U8Lw9eFYIQUGZUpQT;37
0.59;0.897;-3.193;0.317;0.00341;1.22e-06;0.276;0.614;155.233;119226;7;1;0CptEg5KCzmzIScx46HPMa;41
0.37;0.824;-3.82;0.0944;0.167;3.8e-06;0.972;0.273;155.005;173688;9;1;7FBDl8zi1ubMKDOEg3EZ71;62
0.563;0.895;-3.834;0.418;0.00705;0.0;0.35;0.595;155.163;119226;9;1;3JPGZ8aTJCqmvie5Or10Rt;41
0.436;0.943;-3.732;0.0964;0.0371;6.54e-05;0.214;0.25;154.924;230000;4;1;00N6JtjDmWaGgfa6LmBGmc;11
0.701;0.877;-3.166;0.344;0.00342;0.00376;0.391;0.378;150.125;120800;1;1;0r0FdOhGQGSQHEXaPAKpXo;79
0.354;0.878;-2.38;0.15;0.0167;0.0;0.393;0.127;154.909;165643;7;1;405mhDkPN27VYTMgx6quXN;59
0.357;0.825;-4.777;0.0301;0.047;0.0;0.0324;0.33;75.028;169604;1;0;4LR1jodAjwy93mUG447kvD;69
0.386;0.959;-0.163;0.0965;0.0594;0.0;0.505;0.263;159.899;138750;9;1;2S2eaLer5KX26rGw0n5hjS;59
0.622;0.911;-3.546;0.157;0.00166;0.0467;0.078;0.331;149.946;124800;2;1;4w0X3riLpJvG6sLkFTXUaK;37
0.554;0.848;-4.075;0.0745;0.00237;0.0;0.185;0.286;144.996;216441;5;0;18rHGxr6QDiPieSTo7cUGL;37
0.373;0.916;-3.883;0.23;0.0346;2.44e-05;0.347;0.543;159.556;183000;1;1;1HWKQXgXuCYd0VJyntftMd;79
0.523;0.755;-6.455;0.0301;0.00364;5.03e-06;0.19;0.216;77.45;123383;7;1;6s9nWQDrgBx5JafbmEO2Zf;69
0.615;0.938;-2.191;0.166;0.00429;6.74e-05;0.359;0.267;154.963;156000;6;0;4lshthTzEg61MzEKXt19Rh;79
